"cell","Agbl1","Bank1","Ccl5","Ccr9","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Ddx60","Dhx58","Gzma","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sftpa1","Sftpb","St8sia6","Stat1","Usp18","Znfx1","unknow"
"(1170.06, 582.58)",2,5,1,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,1,2
"(1170.13, 1314.07)",2,3,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,0,3,0,1,11,4,3
"(1170.45, 1685.53)",0,9,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,10,4,4
"(1170.54, 2330.00)",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,5
"(1170.59, 1354.60)",4,8,0,0,4,0,2,0,2,8,0,0,0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,1,6,0,1,4,2,7
"(1170.61, 20.23)",0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,4,0,3
"(1170.64, 2783.70)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
"(1170.93, 1770.83)",0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,3,0,3
"(1171.17, 2489.70)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"(1171.45, 570.06)",0,1,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1
"(1171.92, 2816.97)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2
"(1172.09, 1526.72)",1,14,0,0,2,0,0,0,1,11,1,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,2,1,0,3,7,5,4
"(1172.39, 2520.21)",3,0,0,0,0,0,0,2,0,3,0,1,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2,3
"(1172.41, 522.73)",0,9,0,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,11,1,1
"(1172.48, 63.04)",0,16,2,0,3,1,0,2,7,2,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,0,0,9,0,0,3,11,1
"(1172.53, 511.34)",0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2
"(1172.56, 804.77)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(1172.65, 2480.04)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
"(1172.73, 1618.45)",2,3,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"(1173.08, 537.35)",0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0
"(1173.20, 322.13)",1,29,2,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,6,28,1,0,2,6,4
"(1173.41, 1888.42)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"(1173.48, 1731.62)",0,3,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,2,1
"(1173.56, 2437.36)",1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,6,7
"(1173.71, 424.07)",5,3,0,0,2,0,4,1,1,1,0,0,0,0,0,0,2,0,4,1,0,2,0,2,0,1,0,0,0,0,2,9,3,6
"(1173.87, 371.61)",3,3,2,1,4,0,6,3,1,19,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,2,8,9,5
"(1174.11, 1863.21)",0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1
"(1174.13, 1875.77)",1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,6,1,4
"(1174.15, 2716.77)",1,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"(1174.19, 1629.89)",1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,1,2
"(1174.28, 1334.28)",2,2,2,0,0,0,1,1,4,3,0,1,0,0,0,0,3,0,2,3,0,1,0,0,0,0,0,0,1,0,4,13,4,6
"(1174.31, 2547.12)",2,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,6,3,3
"(1174.38, 348.03)",1,5,2,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,2
"(1174.65, 620.16)",0,1,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,2,6,4
"(1174.88, 449.91)",0,17,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,1,11,0,0,1,3,7
"(1174.89, 181.84)",3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,0,0,1,2,4
"(1175.35, 2350.69)",2,1,0,0,2,0,0,1,2,7,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,3,0,8
"(1175.46, 2378.58)",6,4,0,0,2,0,0,1,3,4,0,0,0,0,0,1,0,1,2,6,0,2,0,0,0,0,0,4,2,0,5,9,9,6
"(1175.59, 2246.94)",0,1,0,0,1,0,0,1,1,5,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,7,0,0,4,5,7
"(1175.90, 1717.55)",0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"(1175.96, 1605.46)",2,1,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,2,2
"(1176.35, 272.74)",1,17,0,0,0,0,1,4,3,5,0,2,0,0,0,0,0,0,2,12,0,6,0,1,4,0,0,1,15,0,3,6,14,1
"(1176.36, 2568.58)",1,1,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,9,15
"(1176.40, 2676.97)",1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,9,4,8
"(1176.45, 2770.48)",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
"(1176.58, 1695.36)",5,1,0,1,0,0,0,9,4,3,0,1,0,1,0,0,0,0,1,5,0,2,1,0,0,0,0,0,3,0,0,16,6,2
"(1176.66, 634.42)",7,4,2,0,8,0,1,12,12,4,0,2,0,0,0,0,0,0,0,9,1,1,2,0,0,0,0,0,1,4,0,8,10,3
"(1176.96, 1225.15)",2,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
"(1177.22, 1593.26)",1,9,0,1,1,0,0,7,4,1,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,0,2,0,3,2,1,2,3,2
"(1177.70, 1650.27)",3,2,0,1,1,0,0,6,10,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,8,0,3
"(1177.72, 2846.53)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"(1177.76, 97.62)",3,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,9,0,3,0,0,0,0,0,1,2,0,0,5,7,4
"(1177.82, 253.82)",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,7,1,0,1,1,0
"(1177.85, 1260.86)",3,4,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,1,5,7,4
"(1178.11, 241.88)",1,8,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,10,0,0,7,2,1
"(1178.11, 2823.11)",0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,2
"(1178.25, 1709.21)",1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,8,0
"(1178.25, 1858.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1
"(1178.43, 2836.53)",0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,14
"(1178.49, 209.84)",0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,2
"(1178.71, 2746.44)",0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,8,9
"(1178.96, 87.21)",2,3,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,0,0,8,3,7
"(1179.23, 545.03)",1,1,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"(1179.44, 1277.88)",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0
"(1179.47, 490.03)",0,5,4,0,0,0,0,2,4,3,0,1,0,0,1,0,0,1,0,14,0,0,0,2,0,0,0,0,0,0,0,9,4,6
"(1179.51, 335.90)",5,10,0,0,0,0,0,1,6,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3,4,0,0,3,7,1
"(1179.52, 2515.44)",1,2,0,0,3,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4
"(1179.82, 1548.34)",5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,3,0,0,0,5,3
"(1179.89, 1566.96)",3,6,4,1,1,0,4,1,0,4,1,4,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,4,8,2
"(1179.89, 2257.09)",1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,9,4,2
"(118.05, 2842.35)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(118.11, 511.31)",0,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,2,3
"(118.28, 1088.50)",0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,0,0,1,0,0
"(118.38, 2177.46)",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,2
"(118.83, 1406.34)",1,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4,0,1,17,0,2
"(1180.02, 1392.37)",0,0,0,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,4
"(1180.09, 1510.44)",3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,7
"(1180.34, 357.67)",3,3,0,0,1,0,0,1,2,6,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,1,9,3,2
"(1180.60, 285.53)",2,5,1,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,4,0
"(1180.64, 304.50)",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,2,1
"(1180.85, 2855.67)",0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"(1180.88, 12.95)",1,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,12,0,2
"(1180.93, 1894.86)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,3,1
"(1181.04, 2447.22)",2,3,2,1,1,0,0,0,1,4,1,0,0,1,4,1,0,0,0,4,2,0,0,6,0,0,0,0,0,2,0,1,0,8
"(1181.05, 558.51)",0,2,0,0,0,0,0,2,3,3,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,1,0,1,0,7,1,3
"(1181.19, 2267.28)",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,9,3,0
"(1181.23, 47.90)",3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,3,1
"(1181.26, 2477.93)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"(1181.31, 1760.72)",3,1,2,0,1,0,0,23,31,9,0,1,0,0,0,0,0,0,0,9,0,0,17,1,0,0,1,0,0,1,0,13,10,4
"(1181.32, 1723.15)",1,3,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,1,0
"(1181.44, 2365.05)",8,1,0,1,1,0,0,3,1,14,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,1,9
"(1181.45, 1579.42)",3,2,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,2,0,5,7,1
"(1181.74, 66.77)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1181.87, 2758.23)",0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7
"(1182.23, 568.55)",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1182.28, 2710.66)",1,5,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,13,8
"(1182.33, 2303.88)",15,14,3,1,3,0,2,3,15,6,0,0,0,2,0,0,0,0,1,5,3,3,2,3,0,0,1,0,1,0,0,10,10,7
"(1182.37, 1368.18)",4,6,4,2,5,0,1,4,10,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,6,0,0,12,9,6
"(1182.38, 461.50)",0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,8,3
"(1182.44, 530.02)",1,6,0,0,0,1,0,1,7,4,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0,0,6,0,0
"(1182.70, 407.70)",3,27,2,0,2,0,0,9,11,2,0,4,0,1,0,0,0,0,0,12,0,4,1,2,2,0,1,1,5,0,1,15,12,5
"(1182.85, 1216.61)",4,4,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,5,5,7
"(1182.90, 511.93)",0,0,1,0,2,0,0,7,5,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,5,2,5
"(1183.02, 1522.45)",2,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2
"(1183.25, 1731.64)",0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"(1183.48, 2645.46)",7,0,0,0,0,0,0,0,2,5,1,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,1,3,2
"(1183.73, 1637.41)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"(1184.00, 2336.02)",4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1
"(1184.04, 2799.75)",0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,8
"(1184.06, 614.92)",1,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,9,3
"(1184.47, 174.42)",0,20,1,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3,0,0,2,15,0,0,3,4,7
"(1184.62, 1303.28)",1,10,1,0,0,1,0,5,1,2,0,2,0,0,0,0,0,0,0,6,0,0,1,2,0,0,1,2,6,0,1,4,3,2
"(1184.81, 1851.56)",0,1,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,2,1,3
"(1185.48, 257.00)",0,6,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,1,0,2,0,0,2,3,7
"(1185.79, 1453.19)",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8
"(1186.04, 428.96)",5,3,0,0,7,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,5
"(1186.08, 1679.74)",1,4,0,0,0,0,0,13,8,11,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,4,7,3
"(1186.33, 472.52)",2,4,4,3,4,0,3,4,3,4,0,3,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,3,9,4,2
"(1186.66, 1312.69)",0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"(1187.03, 1271.08)",0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,2,8,0
"(1187.05, 2355.71)",1,1,1,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,10,2
"(1187.40, 1405.38)",3,1,0,0,1,1,3,6,4,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,5,2
"(1187.69, 1700.77)",2,1,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,8,4,2
"(1187.91, 544.63)",1,0,0,1,0,0,0,1,2,5,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,2,3,7,6
"(1187.96, 2825.64)",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,3
"(1188.10, 1396.61)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
"(1188.10, 587.14)",0,9,0,1,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,5,0,0,1,2,1,0,0,0,3,0,2,4,5,0
"(1188.12, 2519.56)",2,4,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,8,1,3
"(1188.23, 1203.71)",5,10,0,0,1,0,2,2,2,6,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,1,2,8,15
"(1188.37, 600.77)",2,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,6,1
"(1189.04, 2279.54)",6,2,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,11,13,1
"(1189.12, 2441.97)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,4
"(1189.19, 321.55)",1,3,2,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,4,7,7
"(1189.21, 183.47)",0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,1,1,0,0,2,4,1
"(1189.53, 1258.74)",1,6,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,3,2,2
"(1189.66, 291.78)",3,8,2,0,4,0,1,1,2,4,0,0,0,0,0,0,0,0,0,9,0,7,0,1,0,0,0,0,3,0,0,6,10,3
"(1189.68, 1723.85)",3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,1,0,0,2,1,1
"(1189.80, 37.16)",0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,0,0,3,0,1
"(1189.84, 2682.53)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"(119.13, 2853.48)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(119.24, 2433.12)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,7
"(119.31, 2605.23)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,3
"(119.34, 97.74)",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"(119.35, 1385.66)",0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,2,0,0,1,0,0,0,2,0,0,2,3,1
"(119.58, 1217.40)",3,8,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"(119.69, 813.68)",4,3,0,0,1,0,0,1,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,3,1,3
"(119.70, 2231.04)",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4
"(119.78, 58.78)",0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,3,0,0
"(119.81, 1796.11)",0,4,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,9,1,9
"(119.83, 2043.95)",0,0,0,0,3,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"(119.92, 1320.16)",1,2,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,1,10
"(119.92, 2107.41)",0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"(119.96, 680.03)",4,3,1,0,8,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"(119.97, 235.30)",3,8,0,0,0,0,1,3,8,2,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,4,0,0,4,2,0
"(1190.38, 157.43)",3,3,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,4,4,1
"(1190.83, 2484.14)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"(1190.88, 1241.55)",0,2,0,1,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,8,2,4
"(1190.91, 523.12)",2,0,1,0,2,0,0,0,3,3,0,0,0,0,1,0,0,0,0,2,0,1,4,0,0,0,0,1,2,0,0,6,6,1
"(1191.12, 1578.53)",2,2,0,0,0,0,0,6,4,5,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,2,2,2,3
"(1191.22, 1906.57)",0,3,0,0,0,0,0,1,2,4,0,0,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,0,4,0,0,10,2,13
"(1191.22, 53.67)",1,1,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0
"(1191.32, 1292.33)",7,11,3,0,3,1,0,3,12,4,0,5,0,0,0,0,0,0,0,16,0,1,0,2,4,0,0,5,9,1,4,4,14,9
"(1191.67, 1506.77)",0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11
"(1191.86, 1713.72)",4,3,2,2,0,0,0,9,5,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,5,4,3
"(1191.87, 1737.22)",1,0,1,1,2,0,0,10,5,5,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,2,5,9,0
"(1191.89, 1543.31)",4,23,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,11,2,0,4,4,2
"(1191.92, 1388.26)",5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"(1192.48, 20.67)",1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2
"(1192.55, 573.47)",5,2,3,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,5,10,3
