"cell","Agbl1","Angptl4","Bank1","Ccl5","Ccr9","Cd226","Cd44","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Col4a1","Col6a1","Col6a2","Col6a3","Ddx60","Dhx58","Gzma","H5NA","HA","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","M","NP","NS","Nectin2","PA","PA.97T","PA.T97I","PB1","PB2","PB2.192E","PB2.220I","PB2.627E","PB2.E192K","PB2.E627K","PB2.I220V","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sdc2","Sdc4","Sftpa1","Sftpb","St8sia6","Stat1","Tlr4","Usp18","Znfx1"
"(2807.27, 913.03)",0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"(2807.58, 867.38)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"(2808.47, 1191.25)",5,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,0,2
"(2809.22, 1770.47)",1,0,0,0,0,0,0,0,1,0,1,1,0,2,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,0,0,0,0,0,3
"(2809.28, 266.59)",0,1,1,0,0,0,0,0,0,2,3,0,0,1,2,0,6,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,1,5
"(2809.85, 1119.31)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1
"(281.33, 1592.44)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,6,0,0,0,1,0,1,5
"(281.59, 2069.91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,1
"(281.78, 1401.82)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,2
"(2812.76, 1240.09)",1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,1,0,0,0,2,2,1,0,0,0,12,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,11,18,22,9,0,4,0,0,2
"(2813.39, 1716.89)",1,1,0,0,0,1,0,0,0,2,0,0,0,13,1,0,3,0,0,2,0,1,2,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,8,18,1,0,0,0,0,0,2
"(2813.55, 1039.51)",3,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,6,2,0,0,0,3,2,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,22,2,8,1,0,1,2,0,12
"(2814.65, 1475.53)",1,1,0,0,0,0,0,0,0,0,3,6,0,33,2,0,12,2,0,0,0,2,1,2,0,0,0,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,36,26,3,20,0,2,0,0,4
"(2815.69, 887.86)",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,1
"(2817.43, 249.35)",0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1
"(2818.35, 342.62)",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2
"(2819.49, 369.30)",0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,0,0,1
"(282.77, 4.68)",0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
"(2822.47, 1268.40)",0,2,0,0,0,0,0,0,0,0,0,0,0,8,7,0,11,0,0,0,0,2,1,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,15,3,0,0,0,1,0,0,2
"(2822.50, 185.46)",0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,2
"(2823.61, 1003.13)",0,4,0,0,0,1,0,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,2,0,0,1
"(2823.67, 1125.91)",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,3,0,0,1,0,0,3
"(2828.53, 1179.50)",4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,1
"(2829.47, 1776.47)",0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0,2
"(283.37, 1908.33)",2,0,0,0,0,0,0,0,0,0,0,8,0,5,1,0,9,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,9,4,1,0,0,2,0,1,8
"(283.53, 87.68)",0,0,0,0,0,0,0,0,0,1,7,5,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,2,0,0,3
"(283.88, 1524.09)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,9,2,0,2,0,0,0,1,1
"(283.98, 2491.94)",0,3,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,5,2,0,0,0,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,0,0,0,0,0,0,0
"(2831.35, 1293.33)",0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,40,8,0,0,0,6,0,0,6
"(2832.76, 236.41)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"(2833.78, 317.36)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,6,0,0,0,0,4,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,28,8,0,0,0,2,1,0,4
"(2836.95, 1750.45)",3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,6,2,0,0,0,0,1,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,4,16,6,0,0,0,0,0,6
"(2838.57, 1441.22)",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,20,7,0,0,0,2,0,0,4
"(2839.13, 1241.86)",4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,9,5,0,0,0,1,1,2
"(2841.05, 1787.77)",0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0
"(2844.02, 1476.73)",0,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,1,2
"(2844.93, 1808.21)",0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,8,11,0,0,0,1,0,0,5
"(2844.99, 345.31)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,18,4,0,0,0,6,0,0,1
"(2846.51, 1032.86)",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,8,0,0,1,0,0,5
"(2847.13, 946.50)",1,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0
"(2847.35, 270.76)",0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,3,0,0,0,4,0,0,2
"(2847.97, 676.00)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
"(2848.83, 289.57)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,4
"(285.60, 1941.47)",1,1,0,0,0,1,0,0,0,1,1,9,0,4,1,0,6,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,3,8,0,0,0,6,0,4,6
"(2850.75, 987.50)",0,0,0,0,0,1,0,0,0,2,0,0,0,12,1,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5,0,0,0,3,0,0,5
"(2850.97, 734.85)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3
"(2851.66, 1504.08)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,0,0,0,0,0,0,0
"(2852.34, 378.87)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,1
"(2853.21, 1051.15)",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,1
"(2853.51, 1373.05)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,0,0,0,1,3,0,0,0,0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,2,1,0,0,1,0,0,5
"(2853.69, 696.57)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,2,0,0,2
"(2853.92, 1128.98)",1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,23,2,1,0,0,4,1,0,2
"(2855.27, 424.81)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,7
"(2855.58, 219.44)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,2
"(2855.58, 721.74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
"(2856.38, 663.15)",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
"(2857.55, 1082.65)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,11,0,0,1,0,0,3
"(2858.41, 1254.30)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,10,7,1,0,0,1,0,1,2
"(2859.71, 1406.07)",0,2,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,4,0,0,3,0,0,5
"(2859.98, 1487.34)",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1
"(286.06, 2322.11)",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,1,0,1,1,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,2,8,0,0,0,0,0,0,7,0,2,2,1,10,1,0,0,0,4,1,3
"(286.14, 700.61)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2
"(286.21, 476.33)",0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1
"(286.30, 1720.60)",1,0,0,0,0,0,0,0,0,7,5,0,0,1,1,0,4,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,4,0,1,0,0,0,0,1
"(2860.16, 1795.20)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4
"(2860.89, 928.84)",1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,2,0,0,0,1,0,0,2
"(2861.69, 1775.35)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
"(2862.74, 1062.19)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2
"(2863.14, 1747.69)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,0,0,0,0,0,0,2
"(2864.29, 1103.35)",1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
"(2865.40, 1212.29)",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
"(2865.47, 996.77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"(287.53, 2417.28)",0,0,0,0,0,0,1,0,0,0,0,5,0,4,0,0,2,1,0,12,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,8,0,0,1,0,11,0,0,0,0,1,7,2
"(288.47, 2633.98)",0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,11,0,2,1,0,0,0,8,0,0,1,0,0,3,0,6,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,1,3,9,0,0,2,1,0,0,1
"(289.59, 754.52)",1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
"(289.78, 1041.00)",0,0,0,3,0,0,0,0,0,0,3,8,0,4,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,1,4,15,0,0,0,0,0,0,4
"(289.85, 1391.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,1,0,0,2,0,0,0
"(29.78, 2443.65)",1,0,1,0,0,1,0,0,1,0,0,0,0,7,0,0,6,2,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,3,7,14,12,0,0,0,1,3
"(29.89, 1882.04)",1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"(290.34, 2001.46)",1,1,2,0,0,1,0,0,0,0,3,3,0,1,0,0,6,0,0,1,0,2,1,0,0,0,1,17,0,3,3,3,1,0,0,0,0,0,0,3,8,0,1,0,0,0,4,0,0,1,0,8,25,21,13,0,3,0,1,12
"(290.46, 1081.58)",0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,1
"(290.77, 1845.37)",2,3,1,0,0,1,0,3,0,0,1,0,0,3,0,0,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,4,0,0,1,1,0,0,0
"(291.73, 1774.17)",0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3
"(292.39, 2814.36)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3
"(292.79, 463.32)",0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10,1,0,0,0,1,0,3,0
"(292.89, 1461.88)",0,1,0,0,0,1,0,0,0,0,1,9,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,2,0,7,0,0,1,0,0,0,5,0,0,0,5,0,12,0,0,0,3,3,0,1,2,9,7,0,0,0,1,0,1,8
"(293.98, 1113.04)",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,0,3
"(294.22, 2607.46)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0
"(294.55, 1370.18)",0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,6,2,0,0,0,1,0,0,2
"(294.77, 2800.46)",2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2
"(294.79, 1812.20)",3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,2,0,0,0
"(295.09, 1001.39)",0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,10,0,15,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,8,0,0,0,3,0,1,5
"(295.19, 1230.68)",1,0,1,0,0,0,0,2,1,1,6,4,0,6,2,0,7,1,0,0,0,0,1,3,0,0,0,6,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,12,0,0,0,2,3,0,1,13
"(295.23, 77.26)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1
"(295.88, 2839.28)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1
"(298.35, 2077.11)",2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,8,0,0,0,0,2
"(298.38, 1697.37)",0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,8,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,3,0,1,4
"(299.60, 2711.10)",0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,2
"(3.07, 1277.60)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
"(3.10, 1760.24)",3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2
"(300.03, 1065.34)",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,1,1
"(300.47, 2581.91)",0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
