,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
2464,"(2147.12, 1618.10)",0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,5,1,0,0,1,2,2,2,0,1,0,6,0,5,0,5,0,0,0,0,0,0,0,0,30,2,1,0,0,0,0,4,0,0,3,32,3,0,2,0,3,1,0,4,Fibroblasts
2465,"(2148.15, 1014.17)",0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,2,0,0,3,Undefined
2466,"(2148.50, 1932.52)",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,Endothelial_cells
2467,"(2148.65, 2266.81)",0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,2,Fibroblasts
2468,"(2149.70, 2662.37)",0,2,0,0,0,0,0,0,0,0,2,7,0,6,3,0,5,0,0,0,0,0,3,0,0,0,0,5,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,2,0,0,3,Fibroblasts
2469,"(2149.81, 1910.30)",0,0,0,0,0,0,0,0,0,0,2,15,0,8,2,0,6,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,0,0,3,0,0,2,Fibroblasts
2470,"(215.18, 1743.99)",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fibroblasts
2471,"(2150.17, 2020.44)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Undefined
2472,"(2150.36, 2804.07)",1,4,0,0,0,0,0,0,0,1,0,4,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,1,Fibroblasts
2473,"(2151.53, 1704.93)",0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,2,Undefined
2474,"(2151.53, 2094.42)",2,0,1,0,0,1,0,0,0,0,1,2,0,10,1,0,8,1,0,3,17,0,3,1,0,0,0,18,0,3,0,0,0,1,0,0,0,6,1,0,24,0,1,0,0,0,0,4,0,0,0,14,31,9,22,0,6,0,5,11,Epithelial_cells
2475,"(2151.78, 1991.37)",0,1,0,0,0,0,0,0,0,0,2,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,10,7,1,2,0,1,0,1,2,Fibroblasts
2476,"(2151.86, 2512.83)",0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,1,0,1,0,0,2,Macrophages
2477,"(2152.26, 1145.86)",1,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,8,3,0,4,Macrophages
2478,"(2154.26, 259.26)",0,0,0,0,0,0,0,3,0,0,8,2,0,4,3,0,13,0,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,8,18,0,0,0,7,0,1,1,Fibroblasts
2479,"(2155.39, 827.47)",0,5,0,0,0,1,0,0,0,0,4,2,0,5,1,0,6,0,1,0,4,0,3,3,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,8,15,0,0,0,4,0,0,8,Fibroblasts
2480,"(2156.70, 717.61)",1,1,0,0,0,2,0,0,0,0,2,0,0,17,0,0,13,0,0,0,1,1,1,1,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,18,0,31,0,1,0,0,4,Epithelial_cells
2481,"(2156.89, 672.81)",0,5,1,0,0,2,0,0,0,0,27,0,0,10,6,0,6,0,0,0,0,0,1,0,0,0,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,23,15,0,1,0,7,0,0,3,Fibroblasts
2482,"(2157.76, 1964.62)",0,2,0,1,0,0,0,0,0,0,2,14,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,5,0,0,0,0,0,2,0,Fibroblasts
2483,"(2158.74, 762.75)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,7,0,0,0,0,2,Epithelial_cells
2484,"(2159.33, 2397.48)",5,1,3,0,0,0,0,1,0,1,2,0,0,2,1,0,9,0,2,0,0,0,0,8,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,18,0,0,0,3,0,1,Undefined
2485,"(216.33, 2794.67)",0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,1,0,0,4,Endothelial_cells
2486,"(2160.11, 2776.64)",0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,5,4,0,0,1,1,1,3,Undefined
2487,"(2161.29, 2707.11)",3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,Undefined
2488,"(2162.29, 2178.41)",1,3,0,0,0,4,0,0,0,3,0,6,0,4,1,0,2,0,0,0,2,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,17,0,0,1,0,0,0,3,T_cells
2489,"(2162.69, 2148.52)",3,1,0,0,1,0,0,0,0,1,1,5,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,2,16,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,4,1,0,0,1,0,1,2,Fibroblasts
2490,"(2162.72, 314.67)",0,0,0,0,0,1,0,0,0,1,6,1,0,1,3,0,4,0,0,0,1,0,0,2,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,1,Fibroblasts
2491,"(2163.23, 1733.65)",1,5,0,0,0,1,0,1,0,5,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,2,0,0,8,Endothelial_cells
2492,"(2165.88, 1518.23)",1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,6,0,1,0,6,0,0,5,Macrophages
2493,"(2166.23, 1454.90)",0,4,0,0,0,1,0,0,2,0,1,2,1,24,7,0,13,1,0,2,1,2,3,1,0,0,0,13,1,15,0,6,2,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,15,34,0,6,0,4,0,3,14,Macrophages
2494,"(2168.21, 2204.61)",0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,6,0,0,0,1,0,0,1,Endothelial_cells
2495,"(2168.80, 2806.64)",4,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,21,16,5,0,0,0,0,0,1,Epithelial_cells
2496,"(217.20, 1867.36)",1,0,0,0,0,0,0,1,0,1,0,0,3,3,1,0,4,0,0,0,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,3,0,0,0,0,0,0,0,Neutrophils
2497,"(2171.08, 2246.39)",1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,3,2,0,0,0,2,1,0,0,0,3,10,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,23,11,0,3,0,2,0,1,5,Neutrophils
2498,"(2172.42, 279.66)",0,4,0,0,0,0,0,1,0,0,3,7,0,3,4,0,4,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,2,0,0,0,4,0,0,2,Fibroblasts
2499,"(2174.48, 2500.03)",1,4,0,0,0,0,0,0,0,1,2,5,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,9,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,20,6,13,5,0,2,0,0,3,Epithelial_cells
2500,"(2175.47, 2790.00)",1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,0,2,0,0,0,Fibroblasts
2501,"(2176.01, 2680.01)",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,0,0,2,Undefined
2502,"(2177.78, 2468.68)",5,2,0,0,0,0,0,0,0,5,0,0,0,3,1,0,6,0,0,0,0,1,1,3,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,15,11,0,0,1,1,1,Epithelial_cells
2503,"(2177.88, 1991.50)",0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,Fibroblasts
2504,"(2178.39, 2308.22)",5,14,1,0,0,1,0,0,1,3,3,14,0,2,3,0,2,0,0,0,0,1,2,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,8,7,2,1,0,0,0,0,9,Fibroblasts
2505,"(2178.60, 1840.22)",0,1,0,0,0,3,0,0,0,0,6,16,0,17,2,0,10,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,9,0,0,0,3,0,0,5,Fibroblasts
2506,"(2179.60, 1944.22)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
2507,"(218.63, 2405.03)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,Fibroblasts
2508,"(2181.45, 1867.41)",0,2,0,0,0,1,0,0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,6,0,0,0,0,0,0,0,Fibroblasts
2509,"(2185.02, 802.35)",1,0,0,0,0,0,0,0,0,0,6,0,0,27,3,0,9,0,0,2,1,0,2,0,0,0,1,13,1,5,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,23,11,14,20,0,7,0,0,6,Epithelial_cells
2510,"(2186.01, 2585.27)",1,1,1,0,0,0,0,0,0,0,2,2,0,7,0,0,3,1,0,0,0,4,1,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,4,0,1,3,22,19,10,26,0,4,1,1,6,Epithelial_cells
2511,"(2186.13, 1062.27)",1,6,0,0,0,2,0,1,2,0,1,0,0,1,0,0,18,1,0,0,3,3,1,5,0,0,1,5,0,1,3,6,0,0,1,0,0,0,0,0,14,0,2,0,0,0,0,7,0,0,3,8,30,0,0,0,7,1,1,12,Macrophages
2512,"(2186.67, 2544.80)",0,0,0,0,0,0,0,1,1,0,4,3,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,11,4,0,0,0,0,0,0,1,Fibroblasts
2513,"(2187.10, 2017.35)",0,2,0,0,0,0,0,0,0,0,2,9,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,11,4,0,0,0,2,0,0,3,Fibroblasts
2514,"(2188.02, 699.46)",0,6,0,0,0,1,0,0,0,0,15,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,4,0,0,5,Fibroblasts
2515,"(2189.26, 299.61)",1,1,0,1,0,0,0,0,0,0,14,2,0,4,6,0,5,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,7,6,0,0,0,1,1,0,3,Fibroblasts
2516,"(2189.27, 2760.33)",1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,2,11,3,0,0,0,0,0,Epithelial_cells
2517,"(2189.94, 1996.92)",1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,1,Fibroblasts
2518,"(219.13, 1485.14)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Undefined
2519,"(219.89, 1078.97)",0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,6,0,0,0,1,1,1,1,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,2,0,0,0,0,1,Undefined
2520,"(2191.29, 1455.58)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,Undefined
2521,"(2191.49, 261.31)",1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,7,4,0,0,0,5,0,0,4,Neutrophils
2522,"(2192.01, 986.57)",0,3,2,0,0,1,0,0,1,0,0,0,0,8,0,0,27,0,1,0,1,6,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,3,3,43,0,0,0,11,2,1,13,B_cells
2523,"(2195.22, 11.94)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Undefined
2524,"(2195.63, 1894.97)",0,0,0,0,0,0,0,0,1,0,7,13,0,15,3,0,15,1,0,0,0,2,7,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,4,3,0,0,1,15,13,0,0,0,0,0,0,7,Fibroblasts
2525,"(2197.62, 2614.43)",0,1,0,0,0,1,0,0,0,0,1,7,0,10,3,0,9,0,0,0,0,2,2,1,0,0,0,12,1,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,26,10,0,0,0,4,0,0,5,Fibroblasts
2526,"(2198.47, 2195.22)",1,0,2,1,0,0,0,0,3,6,0,1,0,9,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15,9,2,8,0,5,0,0,6,Macrophages
2527,"(2198.66, 2280.22)",2,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,3,0,0,1,0,1,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,7,0,0,1,6,4,0,0,0,1,1,0,1,Fibroblasts
2528,"(2199.93, 2362.49)",4,6,0,0,0,1,0,0,0,5,0,0,0,1,2,0,5,0,0,0,0,0,0,5,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,16,0,0,0,0,0,2,Epithelial_cells
2529,"(220.96, 1523.02)",1,1,1,0,0,1,0,0,0,0,1,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,3,B_cells
2530,"(2201.22, 2325.63)",0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,11,10,18,15,0,1,0,0,0,Epithelial_cells
2531,"(2201.94, 2794.79)",10,1,0,0,0,0,0,0,0,5,1,2,0,5,2,0,6,0,0,1,0,0,1,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,16,26,0,0,0,0,0,5,Epithelial_cells
2532,"(2202.82, 72.55)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1,Undefined
2533,"(2204.01, 1936.26)",0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,NK_cells
2534,"(2204.02, 2268.18)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,3,0,0,0,4,2,0,0,0,1,0,0,2,Undefined
2535,"(2204.30, 1322.79)",0,3,0,0,0,1,0,0,0,0,2,3,0,7,0,0,8,2,1,1,5,2,3,0,0,0,2,10,0,2,6,6,1,1,2,0,0,0,1,1,6,0,4,0,0,0,0,4,0,0,5,33,21,0,0,0,3,0,0,11,Fibroblasts
2536,"(2206.35, 1466.43)",0,0,0,0,0,0,0,0,0,0,4,3,0,5,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,21,1,0,0,0,1,0,0,5,Fibroblasts
2537,"(2207.53, 25.83)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fibroblasts
2538,"(2208.14, 821.46)",1,0,0,0,0,0,0,0,0,0,2,2,0,10,2,0,3,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,1,10,10,0,0,0,0,2,Epithelial_cells
2539,"(2209.10, 2056.49)",3,4,1,0,0,1,0,0,0,0,1,4,0,5,0,0,8,0,0,0,3,3,2,0,0,0,0,3,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,1,16,12,0,0,0,1,0,1,10,Fibroblasts
2540,"(2209.27, 2136.57)",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,3,0,2,Endothelial_cells
2541,"(2209.28, 234.02)",1,1,0,0,0,0,0,0,0,0,15,1,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,7,3,0,0,0,2,0,0,3,Fibroblasts
2542,"(2209.87, 2014.26)",3,0,0,0,0,0,0,0,1,0,1,3,0,3,1,0,5,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,11,4,0,0,0,2,0,0,3,Macrophages
2543,"(221.22, 916.68)",0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,7,0,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,13,0,0,0,2,0,0,3,Neutrophils
2544,"(221.84, 1285.62)",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,7,19,10,0,0,1,0,4,Epithelial_cells
2545,"(2211.19, 1398.77)",5,3,0,0,0,1,0,0,0,2,1,1,0,20,5,0,19,0,0,3,1,1,6,3,0,0,0,12,0,6,6,4,2,0,1,0,1,0,0,0,12,0,2,0,0,0,0,2,0,0,0,24,8,0,0,0,2,0,3,13,Endothelial_cells
2546,"(2211.50, 1989.49)",0,1,0,0,0,0,0,0,1,0,1,2,0,3,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,9,7,20,0,1,1,0,4,Epithelial_cells
2547,"(2211.74, 2100.25)",0,0,0,0,0,1,0,0,0,3,0,6,0,4,0,0,9,1,0,0,6,3,0,0,0,0,0,8,0,0,4,14,0,11,0,0,1,0,1,0,3,0,1,0,0,0,0,1,0,0,0,29,9,0,2,0,2,0,2,5,Fibroblasts
2548,"(2211.74, 2175.76)",1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,9,0,9,1,1,1,0,2,T_cells
2549,"(2211.78, 649.98)",1,1,1,0,0,1,0,0,0,0,6,4,0,2,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,5,12,6,3,0,2,0,1,4,Fibroblasts
2550,"(2213.07, 2212.08)",2,0,1,0,0,0,0,0,0,0,0,1,0,15,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,19,5,14,23,0,1,0,0,5,Epithelial_cells
2551,"(2214.59, 2731.40)",3,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,8,1,0,0,0,2,1,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,8,29,2,24,0,4,0,0,4,Epithelial_cells
2552,"(2214.72, 1441.35)",2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,0,0,2,Endothelial_cells
