,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col6a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Nectin2,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,unknow,cluster
991,"(1802.53, 2022.89)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Undefined
992,"(1803.26, 2238.52)",0,0,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,2,2,Undefined
993,"(1803.26, 2807.62)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
994,"(1803.41, 1897.79)",1,0,0,0,2,0,0,0,0,2,2,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,1,1,Undefined
995,"(1803.67, 1804.98)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,Undefined
996,"(1806.42, 2789.11)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
997,"(1806.84, 2825.39)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
998,"(1806.87, 867.07)",2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Neutrophils
999,"(1808.09, 562.91)",1,0,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,6,0,0,1,0,3,0,0,0,1,1,0,0,0,4,2,1,0,0,0,0,0,0,4,Macrophages
1000,"(1809.10, 1712.47)",7,0,0,0,0,0,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,3,1,0,0,0,1,1,1,Undefined
1001,"(1809.13, 681.58)",0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fibroblasts
1002,"(1809.53, 1452.97)",2,0,0,0,0,0,0,0,0,7,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,8,4,0,2,0,2,0,0,5,3,Endothelial_cells
1003,"(181.96, 382.49)",1,0,0,1,0,0,0,0,0,0,3,3,2,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,0,5,0,0,7,9,NK_cells
1004,"(181.98, 2496.93)",3,0,0,1,0,0,0,0,0,0,4,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,1,0,Fibroblasts
1005,"(1810.09, 2426.02)",0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,B_cells
1006,"(1810.18, 2297.05)",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,Endothelial_cells
1007,"(1810.24, 175.18)",0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,0,1,Endothelial_cells
1008,"(1810.73, 2858.63)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Undefined
1009,"(1811.99, 2700.77)",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,Endothelial_cells
1010,"(1813.82, 2392.01)",1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,Neutrophils
1011,"(1814.11, 432.80)",0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,0,0,7,0,Undefined
1012,"(1814.86, 2615.06)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Undefined
1013,"(1815.13, 2272.94)",0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,Endothelial_cells
1014,"(1815.30, 1266.54)",0,1,1,0,0,1,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,0,0,0,Fibroblasts
1015,"(1815.50, 1561.85)",0,1,2,1,0,0,0,0,0,0,3,4,5,3,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,9,2,7,0,0,0,0,0,5,5,Undefined
1016,"(1815.53, 634.27)",1,0,1,0,0,1,0,0,0,0,3,7,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,Fibroblasts
1017,"(1815.87, 884.91)",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NK_cells
1018,"(1816.34, 2357.41)",3,0,0,0,0,0,0,0,0,7,1,2,4,7,0,0,0,0,0,0,0,1,0,2,1,0,0,1,3,0,1,2,24,1,0,0,0,1,0,0,6,1,Endothelial_cells
1019,"(1816.38, 2747.30)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Undefined
1020,"(1816.83, 283.62)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,Undefined
1021,"(1816.85, 74.57)",0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,3,0,Macrophages
1022,"(1818.58, 2107.81)",0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Undefined
1023,"(1819.93, 1286.93)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,Neutrophils
1024,"(182.34, 2856.38)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Undefined
1025,"(182.90, 772.60)",2,0,0,1,1,0,0,1,0,0,10,1,2,3,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,13,3,0,0,0,0,0,1,2,0,Fibroblasts
1026,"(1820.05, 2769.52)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Undefined
1027,"(1820.24, 2215.92)",3,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,0,0,0,1,0,0,3,1,Endothelial_cells
1028,"(1820.59, 852.06)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,Fibroblasts
1029,"(1821.37, 945.66)",3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,Fibroblasts
1030,"(1821.50, 247.26)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Endothelial_cells
1031,"(1821.54, 667.19)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Macrophages
1032,"(1821.70, 1621.90)",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,Undefined
1033,"(1822.76, 2576.03)",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Fibroblasts
1034,"(1823.94, 41.80)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Macrophages
1035,"(1825.15, 2487.37)",0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Fibroblasts
1036,"(1825.24, 162.11)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,NK_cells
1037,"(1825.30, 2295.72)",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endothelial_cells
1038,"(1825.78, 2004.48)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,Endothelial_cells
1039,"(1826.33, 235.39)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
1040,"(1827.88, 1821.98)",0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,2,0,0,1,0,Fibroblasts
1041,"(1828.62, 591.99)",0,0,0,1,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,Fibroblasts
1042,"(1829.21, 461.96)",2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,9,2,3,0,0,1,0,0,2,0,Macrophages
1043,"(1830.73, 798.75)",0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,B_cells
1044,"(1830.81, 1583.08)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,Epithelial_cells
1045,"(1831.15, 125.42)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,4,2,0,0,0,0,0,1,1,Endothelial_cells
1046,"(1831.26, 812.56)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
1047,"(1831.91, 2632.41)",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,Undefined
1048,"(1832.00, 1981.39)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Fibroblasts
1049,"(1833.63, 1033.79)",4,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,0,1,0,1,0,1,1,3,Endothelial_cells
1050,"(1834.53, 1239.93)",0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,T_cells
1051,"(1834.63, 2083.06)",0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,B_cells
1052,"(1835.29, 1878.18)",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fibroblasts
1053,"(1835.33, 193.66)",0,0,0,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,0,0,2,0,NK_cells
1054,"(1835.44, 2057.06)",3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,Endothelial_cells
1055,"(1835.48, 2129.50)",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,Fibroblasts
1056,"(1838.61, 1634.42)",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Endothelial_cells
1057,"(1839.02, 2475.10)",0,0,0,0,1,0,0,0,0,0,4,4,2,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,4,5,Endothelial_cells
1058,"(184.10, 2807.59)",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Endothelial_cells
1059,"(184.32, 1777.76)",1,0,1,2,0,0,0,2,0,0,0,0,6,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,0,0,0,0,10,NK_cells
1060,"(184.70, 45.76)",2,1,0,0,0,0,0,4,1,0,1,18,0,12,0,0,1,0,3,0,0,0,0,5,1,1,0,0,0,0,0,2,4,10,1,4,1,2,0,2,13,6,Fibroblasts
1061,"(1841.03, 1207.02)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,Epithelial_cells
1062,"(1841.32, 824.56)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
1063,"(1842.01, 2025.74)",0,0,0,0,0,0,0,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B_cells
1064,"(1842.16, 266.69)",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,2,0,B_cells
1065,"(1842.17, 1445.60)",1,1,0,0,0,0,0,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0,0,1,0,0,1,0,Endothelial_cells
1066,"(1842.25, 221.01)",0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,B_cells
1067,"(1842.45, 2797.78)",4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endothelial_cells
1068,"(1843.02, 2324.33)",0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,1,1,Fibroblasts
1069,"(1843.53, 673.11)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,B_cells
1070,"(1845.89, 1306.95)",0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fibroblasts
1071,"(1846.54, 868.56)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
1072,"(1846.61, 565.58)",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Fibroblasts
1073,"(1846.78, 2717.85)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,3,0,Endothelial_cells
1074,"(1847.19, 1913.57)",1,0,1,1,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,6,2,0,1,0,0,0,5,1,T_cells
1075,"(1847.93, 505.30)",1,0,5,0,0,0,0,0,3,0,0,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,19,15,0,0,0,0,2,0,Epithelial_cells
1076,"(1847.97, 46.68)",0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,0,Macrophages
1077,"(1848.98, 411.19)",2,1,0,0,0,0,0,0,0,2,0,1,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,2,Macrophages
1078,"(1849.88, 930.76)",0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,Fibroblasts
1079,"(1849.99, 2115.22)",0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,Fibroblasts
1080,"(185.16, 538.95)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,Endothelial_cells
1081,"(1850.24, 1524.10)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,9,0,0,0,0,0,0,Epithelial_cells
1082,"(1850.39, 2397.18)",5,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,Endothelial_cells
1083,"(1853.09, 2594.70)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
1084,"(1853.27, 801.40)",2,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,5,1,0,2,0,1,1,0,2,1,Neutrophils
1085,"(1853.70, 1002.81)",0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,Neutrophils
1086,"(1853.73, 1814.64)",0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,Fibroblasts
1087,"(1854.41, 1427.35)",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Neutrophils
1088,"(1854.54, 2299.91)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,1,0,0,2,1,Neutrophils
1089,"(1856.36, 96.92)",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Fibroblasts
1090,"(1856.60, 2664.89)",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,Endothelial_cells
1091,"(1857.15, 2364.08)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Fibroblasts
1092,"(1857.89, 1151.21)",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,Epithelial_cells
1093,"(1858.70, 2628.02)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Neutrophils
1094,"(1859.20, 464.41)",1,0,2,0,0,0,0,1,0,1,5,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,0,1,0,0,2,0,Fibroblasts
1095,"(1859.22, 1637.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,Macrophages
1096,"(1859.50, 2436.58)",0,0,1,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,Undefined
1097,"(1859.71, 1347.48)",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B_cells
1098,"(186.28, 709.81)",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NK_cells
1099,"(1860.26, 24.15)",2,0,0,0,0,0,0,0,0,2,2,6,4,6,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,5,5,0,7,0,1,0,0,0,0,Fibroblasts
1100,"(1860.70, 1244.57)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Endothelial_cells
1101,"(1861.39, 1782.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Undefined
1102,"(1862.12, 363.94)",3,0,3,0,0,0,0,1,0,3,1,4,4,5,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,0,0,1,18,12,5,18,0,0,0,1,5,5,Endothelial_cells
1103,"(1862.71, 2324.72)",3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,4,0,0,0,0,1,0,Endothelial_cells
1104,"(1863.29, 2561.78)",1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,0,2,0,0,5,2,Epithelial_cells
1105,"(1863.56, 2514.16)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,Macrophages
1106,"(1865.10, 278.96)",1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,NK_cells
1107,"(1865.34, 2146.91)",4,1,0,0,0,0,0,0,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,3,3,17,0,1,0,0,0,1,Epithelial_cells
1108,"(1865.93, 1571.09)",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,Endothelial_cells
1109,"(1866.36, 2750.06)",1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,B_cells
1110,"(1867.05, 971.76)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B_cells
1111,"(1867.43, 387.65)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,Fibroblasts
1112,"(1868.59, 858.63)",0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B_cells
1113,"(1869.16, 2379.15)",1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,2,0,NK_cells
1114,"(1869.38, 416.73)",1,0,0,0,0,0,0,1,0,0,0,2,1,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,T_cells
1115,"(1869.44, 2044.80)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,Fibroblasts
1116,"(1869.72, 2801.27)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
1117,"(187.22, 1554.96)",2,0,0,0,0,0,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,5,1,0,0,0,1,2,T_cells
1118,"(1870.28, 1960.15)",1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,Fibroblasts
