,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
5156,"(1651.38, 527.44)",2,2,2,0,0,1,0,2,0,1,0,9,0,1,0,0,6,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,3,1,0,0,0,7,4,0,0,1,0,0,2,4,Fibroblasts
5157,"(1651.57, 1554.20)",0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,3,2,0,0,0,1,1,0,4,Neutrophils
5158,"(1651.57, 829.92)",0,1,18,1,0,0,3,0,0,0,0,2,1,0,0,1,7,0,0,0,0,2,0,0,0,0,0,3,6,5,0,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,4,2,0,1,1,1,5,12,2,1,12,1,1,B_cells
5159,"(1651.66, 365.54)",1,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,9,7,0,0,1,0,0,Epithelial_cells
5160,"(1651.77, 1358.18)",1,0,4,0,0,0,0,1,0,0,1,3,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,2,2,0,0,5,0,6,Undefined
5161,"(1652.88, 1368.03)",0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,Fibroblasts
5162,"(1652.91, 211.44)",3,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Undefined
5163,"(1652.91, 356.15)",1,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,1,1,0,0,1,0,3,1,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,2,B_cells
5164,"(1652.92, 664.58)",3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,Endothelial_cells
5165,"(1653.22, 2203.35)",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Undefined
5166,"(1653.24, 1715.85)",0,2,4,0,0,0,1,4,0,0,5,2,0,0,0,0,12,0,0,0,0,1,2,0,0,0,2,8,4,0,0,2,0,0,8,0,0,0,0,7,2,0,0,0,1,0,0,4,0,0,0,0,5,0,2,1,3,2,9,2,B_cells
5167,"(1653.40, 2162.31)",0,1,5,0,0,0,0,3,1,0,11,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1,7,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,0,4,1,0,1,3,2,Fibroblasts
5168,"(1653.69, 1603.47)",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,1,T_cells
5169,"(1653.70, 697.60)",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,4,1,4,B_cells
5170,"(1653.99, 1236.31)",0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,4,4,Fibroblasts
5171,"(1654.11, 556.47)",0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,2,0,2,0,0,7,1,1,Undefined
5172,"(1654.19, 346.85)",2,5,2,0,0,0,0,0,0,2,4,3,0,0,0,1,6,0,0,0,3,0,0,0,1,0,0,1,4,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,4,1,1,Fibroblasts
5173,"(1654.35, 934.81)",0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,3,0,3,Fibroblasts
5174,"(1654.63, 515.64)",0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,1,0,3,0,3,B_cells
5175,"(1655.00, 476.00)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Undefined
5176,"(1655.09, 541.02)",0,3,7,0,0,1,0,1,0,2,3,12,0,2,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4,2,0,4,0,0,0,0,1,1,0,0,0,0,3,5,2,0,0,0,6,8,2,1,0,0,6,2,6,Undefined
5177,"(1655.19, 1497.25)",0,1,4,2,0,2,0,2,0,0,9,6,0,0,1,0,13,0,1,10,5,0,0,0,0,1,0,2,3,3,0,16,0,3,0,0,0,0,16,1,26,1,4,0,0,0,1,3,0,0,0,3,8,0,1,0,4,2,0,7,Fibroblasts
5178,"(1655.55, 738.84)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Undefined
5179,"(1655.73, 1328.86)",0,0,0,1,0,0,0,7,0,0,1,3,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,B_cells
5180,"(1655.73, 680.08)",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,1,Undefined
5181,"(1655.77, 578.30)",1,2,0,1,0,0,0,2,0,5,1,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1,7,Endothelial_cells
5182,"(1655.99, 785.62)",0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,Macrophages
5183,"(1656.04, 898.09)",0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,13,0,4,Macrophages
5184,"(1656.16, 1375.60)",1,2,11,0,0,0,1,0,0,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,5,1,9,0,0,2,2,3,B_cells
5185,"(1656.26, 619.86)",2,0,20,0,0,0,3,0,0,4,3,0,0,2,0,0,4,0,0,0,1,0,1,0,0,5,1,7,2,2,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,6,11,15,16,0,0,2,0,5,Epithelial_cells
5186,"(1656.44, 910.50)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Undefined
5187,"(1656.98, 1163.52)",0,8,0,0,0,0,0,1,0,0,9,5,0,0,0,0,12,0,0,2,0,0,0,0,2,1,8,14,3,2,0,2,0,0,22,0,0,0,0,8,2,0,0,0,0,0,7,3,0,0,0,7,3,0,0,0,1,7,7,2,Fibroblasts
5188,"(1657.25, 396.95)",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,4,Macrophages
5189,"(1657.68, 1307.46)",0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B_cells
5190,"(1657.75, 364.94)",0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,Epithelial_cells
5191,"(1657.79, 1253.41)",0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,2,Fibroblasts
5192,"(1657.83, 1101.04)",0,1,0,4,0,0,1,0,0,0,0,15,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,4,Fibroblasts
5193,"(1657.97, 1528.31)",1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,2,11,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,Macrophages
5194,"(1658.07, 2079.82)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,2,6,1,3,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,4,1,Fibroblasts
5195,"(1658.10, 1385.44)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,Neutrophils
5196,"(1658.26, 2190.66)",1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Macrophages
5197,"(1658.35, 1011.64)",0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,Fibroblasts
5198,"(1658.43, 389.47)",0,5,1,0,0,1,0,0,0,0,2,6,0,0,0,3,4,0,0,0,5,0,1,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,2,0,6,3,0,0,0,1,0,0,0,1,0,2,0,1,0,6,3,1,4,Fibroblasts
5199,"(1658.80, 1201.13)",0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,4,5,23,3,0,1,0,0,12,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,7,Macrophages
5200,"(1658.81, 376.03)",1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,1,1,0,5,0,6,6,7,0,0,0,0,1,0,0,0,12,6,8,0,0,1,0,0,0,0,0,0,0,7,13,0,1,2,2,2,Epithelial_cells
5201,"(1658.96, 715.43)",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,B_cells
5202,"(1659.02, 1050.75)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,7,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,5,Macrophages
5203,"(1659.13, 1570.04)",0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,B_cells
5204,"(1659.21, 2113.45)",0,1,2,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,3,1,3,Undefined
5205,"(1659.35, 814.57)",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,NK_cells
5206,"(1659.37, 671.17)",1,0,3,0,0,0,1,0,0,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,6,1,1,Epithelial_cells
5207,"(1659.46, 1611.57)",2,1,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,4,B_cells
5208,"(1659.55, 2154.04)",0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,6,0,4,0,0,0,2,1,Undefined
5209,"(1659.61, 804.26)",3,2,1,0,0,0,1,2,0,7,1,6,1,1,2,0,7,0,2,0,0,0,0,1,0,0,1,0,12,3,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,2,1,3,Undefined
5210,"(1659.82, 1266.39)",1,1,0,4,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,NK_cells
5211,"(1659.82, 826.21)",0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,B_cells
5212,"(1659.85, 565.22)",0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,10,3,1,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,1,4,5,2,B_cells
5213,"(166.11, 962.55)",8,3,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,6,0,0,Endothelial_cells
5214,"(166.13, 457.52)",2,1,4,0,0,0,0,3,0,0,4,2,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,16,0,5,B_cells
5215,"(166.21, 2117.75)",4,1,0,0,0,1,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,0,0,0,0,5,0,6,Undefined
5216,"(166.23, 1418.07)",0,3,15,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,4,5,6,0,0,4,1,3,B_cells
5217,"(166.27, 2833.63)",3,2,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,3,B_cells
5218,"(166.32, 1539.65)",2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,B_cells
5219,"(166.73, 2105.05)",0,5,1,0,0,0,0,3,0,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,1,Fibroblasts
5220,"(166.77, 890.00)",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,B_cells
5221,"(166.79, 950.51)",1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,1,1,1,Undefined
5222,"(166.87, 1363.62)",0,1,13,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,3,7,2,3,0,0,5,1,2,Neutrophils
5223,"(166.88, 2231.31)",0,1,2,0,0,1,0,0,0,1,4,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,3,3,0,5,0,2,1,0,6,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,7,6,0,1,0,0,2,0,5,Neutrophils
5224,"(1660.20, 2102.86)",0,2,0,1,0,0,1,1,0,0,3,8,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,1,3,5,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,0,3,3,5,Neutrophils
5225,"(1660.20, 637.13)",8,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,2,B_cells
5226,"(1660.27, 1340.10)",0,1,1,0,0,0,0,0,0,0,3,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,5,1,0,0,0,2,8,0,0,0,0,1,1,5,Neutrophils
5227,"(1660.54, 1556.92)",0,1,1,1,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,1,2,1,Fibroblasts
5228,"(1660.61, 1452.92)",0,2,5,0,0,0,1,0,1,0,2,6,0,1,0,0,8,1,1,1,3,0,1,1,0,0,1,3,3,4,0,1,1,0,5,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,1,2,0,10,0,0,8,0,12,Epithelial_cells
5229,"(1660.69, 1580.21)",4,0,11,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,6,1,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,5,1,13,0,1,0,0,2,Epithelial_cells
5230,"(1660.76, 483.01)",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Undefined
5231,"(1660.95, 216.75)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
5232,"(1661.12, 1073.53)",0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,2,0,0,0,2,0,2,0,0,2,7,0,1,0,0,0,0,11,0,0,0,0,10,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,2,3,B_cells
5233,"(1661.31, 732.33)",4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,2,Endothelial_cells
5234,"(1661.46, 551.91)",0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,0,1,0,0,0,0,5,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,12,0,1,0,2,0,Epithelial_cells
5235,"(1661.54, 2485.91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,0,0,0,0,0,0,3,16,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Macrophages
5236,"(1661.56, 523.30)",0,1,0,1,0,3,0,0,0,2,6,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,7,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,1,0,13,0,0,0,0,0,0,4,Fibroblasts
5237,"(1661.64, 2730.50)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,13,0,0,0,0,0,0,0,3,61,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,Macrophages
5238,"(1661.70, 359.58)",1,0,6,1,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,2,6,0,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,2,0,1,0,2,5,1,2,B_cells
5239,"(1662.68, 695.23)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Undefined
5240,"(1662.77, 2067.52)",1,0,3,1,0,0,0,0,2,0,4,3,0,0,1,0,5,0,0,0,0,0,0,5,0,0,0,1,5,7,0,4,0,1,4,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,2,1,2,Macrophages
5241,"(1662.82, 1293.07)",0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,5,0,0,1,0,1,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,2,0,Fibroblasts
5242,"(1662.88, 1706.32)",0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,2,Neutrophils
5243,"(1663.01, 594.58)",2,2,19,0,0,1,2,1,1,0,2,10,0,2,1,0,8,1,0,0,4,0,4,0,0,0,0,2,1,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,8,1,1,0,0,5,8,10,16,1,3,1,3,4,Epithelial_cells
5244,"(1663.15, 943.63)",0,2,2,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,5,2,0,Fibroblasts
5245,"(1663.27, 1590.01)",0,0,1,0,0,0,0,9,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,1,1,1,B_cells
5246,"(1663.34, 1085.95)",0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,12,2,0,0,0,8,0,0,0,0,0,3,1,1,Neutrophils
5247,"(1663.43, 1717.12)",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,7,2,0,0,1,7,10,2,3,0,4,0,0,9,0,0,0,0,1,9,0,0,0,0,0,0,4,0,0,0,2,9,0,0,0,1,5,8,4,Macrophages
5248,"(1663.45, 2133.82)",0,1,2,0,0,0,0,1,0,0,6,15,0,0,2,0,5,0,0,0,0,2,1,0,0,0,1,3,1,2,0,0,0,0,5,0,0,0,0,4,1,0,0,0,0,0,8,1,0,0,0,1,4,1,2,0,0,0,2,1,Fibroblasts
5249,"(1663.75, 1488.91)",0,4,3,0,0,0,0,1,0,1,1,2,0,0,1,0,8,0,0,6,2,1,0,0,0,0,0,3,7,0,0,13,1,1,1,0,1,2,2,1,7,0,0,0,0,0,3,4,0,0,1,2,0,0,0,0,0,5,0,4,Macrophages
5250,"(1663.90, 1462.60)",0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,4,0,0,2,1,0,0,1,0,0,1,1,4,1,0,0,0,0,3,0,1,0,0,8,1,0,0,0,0,0,5,1,0,0,0,0,1,0,2,0,2,1,0,7,Fibroblasts
