,cell,Agbl1,Bank1,Ccl5,Ccr9,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sftpa1,Sftpb,St8sia6,Stat1,Usp18,Znfx1,unknow,cluster
6595,"(1831.58, 318.75)",3,9,1,1,1,0,2,5,19,4,0,0,0,0,0,0,0,0,0,6,0,0,7,1,0,0,0,1,0,0,1,7,8,4,Fibroblasts
6596,"(1831.59, 724.35)",0,4,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,6,1,1,Macrophages
6597,"(1831.60, 455.21)",0,23,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17,0,2,0,3,0,B_cells
6598,"(1831.68, 972.43)",0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,B_cells
6599,"(1831.77, 893.02)",0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,B_cells
6600,"(1831.96, 1021.36)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,Macrophages
6601,"(1832.17, 587.99)",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,NK_cells
6602,"(1832.20, 416.50)",0,1,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,B_cells
6603,"(1832.24, 2336.61)",0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,6,3,Fibroblasts
6604,"(1832.31, 364.75)",1,5,0,0,0,0,0,1,2,6,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,2,2,3,B_cells
6605,"(1832.42, 2284.97)",1,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,6,0,1,7,3,2,B_cells
6606,"(1832.43, 1131.89)",0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,4,1,Fibroblasts
6607,"(1832.43, 521.55)",8,2,0,2,9,0,4,4,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,1,4,11,3,B_cells
6608,"(1832.45, 2635.81)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
6609,"(1832.63, 2453.19)",0,2,0,0,2,0,0,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,2,1,5,Undefined
6610,"(1832.71, 1160.28)",3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,4,2,Fibroblasts
6611,"(1832.75, 1512.62)",0,1,0,0,2,0,0,1,2,5,0,2,0,1,0,0,0,1,0,6,0,0,1,1,0,0,0,0,2,0,0,2,10,4,NK_cells
6612,"(1832.86, 2782.89)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,Macrophages
6613,"(1832.95, 2489.24)",0,0,0,0,10,0,2,1,0,1,0,1,0,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3,B_cells
6614,"(1833.17, 1821.42)",0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,B_cells
6615,"(1833.43, 1007.43)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Undefined
6616,"(1833.48, 1873.15)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,Undefined
6617,"(1833.74, 547.68)",0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,9,0,0,1,2,2,Undefined
6618,"(1833.93, 2084.05)",3,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,Fibroblasts
6619,"(1834.07, 385.66)",1,9,0,1,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,10,2,1,2,2,0,T_cells
6620,"(1834.12, 2438.25)",0,4,0,0,2,0,0,2,4,5,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,4,6,4,4,Undefined
6621,"(1834.26, 2148.25)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macrophages
6622,"(1834.36, 407.69)",0,1,0,0,10,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,4,2,B_cells
6623,"(1834.48, 2179.38)",0,4,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Macrophages
6624,"(1835.36, 1468.38)",0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,B_cells
6625,"(1835.39, 1182.57)",7,10,0,0,2,0,1,1,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,11,13,0,Undefined
6626,"(1835.45, 444.32)",0,13,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,1,1,6,7,B_cells
6627,"(1835.71, 505.58)",1,3,0,0,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,Fibroblasts
6628,"(1835.77, 1705.42)",0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,0,Fibroblasts
6629,"(1835.89, 673.22)",2,2,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,7,6,3,Macrophages
6630,"(1835.98, 2189.80)",0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,2,0,0,6,2,2,B_cells
6631,"(1836.16, 2312.99)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,B_cells
6632,"(1836.45, 2035.43)",0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,Macrophages
6633,"(1836.48, 1223.31)",3,1,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,3,7,4,Undefined
6634,"(1836.61, 714.58)",2,5,2,0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,6,3,Macrophages
6635,"(1836.90, 424.94)",0,0,0,0,5,0,0,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,B_cells
6636,"(1836.95, 1805.05)",1,2,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,2,0,2,1,Undefined
6637,"(1837.08, 773.03)",4,4,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,10,0,Undefined
6638,"(1837.09, 955.48)",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,Fibroblasts
6639,"(1837.16, 2223.54)",0,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,12,0,NK_cells
6640,"(1837.21, 1762.42)",1,3,0,0,0,0,2,0,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,1,6,Undefined
6641,"(1837.64, 1332.47)",5,4,0,0,3,0,1,1,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,10,4,B_cells
6642,"(1837.65, 582.36)",1,2,1,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,2,7,1,Fibroblasts
6643,"(1837.74, 2203.66)",0,1,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,B_cells
6644,"(1837.81, 1357.06)",3,13,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,9,0,0,3,1,0,Epithelial_cells
6645,"(1837.82, 467.97)",0,6,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,4,1,2,Neutrophils
6646,"(1837.86, 2127.17)",1,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11,11,T_cells
6647,"(1837.88, 2599.52)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,B_cells
6648,"(1837.97, 2374.19)",1,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NK_cells
6649,"(1838.18, 2383.97)",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,Fibroblasts
6650,"(1838.61, 2642.80)",1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,B_cells
6651,"(1838.69, 2093.68)",1,3,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,6,3,B_cells
6652,"(1838.70, 654.28)",0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,B_cells
6653,"(1838.87, 2405.32)",0,0,0,0,3,0,0,4,0,2,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,6,3,0,Fibroblasts
6654,"(1838.89, 2163.68)",0,4,0,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,3,1,0,1,2,4,Macrophages
6655,"(1838.91, 432.96)",0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,B_cells
6656,"(1839.40, 487.16)",0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,1,Fibroblasts
6657,"(1839.42, 2478.87)",2,0,1,0,5,0,2,1,1,3,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,1,2,7,3,Macrophages
6658,"(1839.54, 979.49)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Undefined
6659,"(1839.67, 759.28)",1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,Fibroblasts
6660,"(1839.76, 1679.41)",4,21,3,0,0,1,1,5,4,6,0,0,0,0,0,0,0,0,2,8,0,1,0,0,1,0,1,3,10,0,1,18,13,9,B_cells
6661,"(1839.94, 633.57)",0,7,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,2,1,1,B_cells
6662,"(184.12, 61.97)",0,2,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,1,0,3,0,0,7,2,3,Macrophages
6663,"(184.16, 2553.06)",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,2,Undefined
6664,"(184.21, 1349.71)",3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,2,0,4,0,2,T_cells
6665,"(184.22, 1404.70)",6,1,1,0,1,0,3,0,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,2,10,Endothelial_cells
6666,"(184.38, 1722.84)",5,2,0,0,0,0,0,9,13,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,1,3,Fibroblasts
6667,"(184.47, 418.73)",3,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,1,Undefined
6668,"(184.61, 1415.42)",1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,5,0,T_cells
6669,"(184.97, 1430.75)",1,7,0,0,1,0,0,1,4,8,0,0,0,0,1,0,0,0,0,7,0,0,1,3,0,0,0,1,1,0,0,2,6,1,Macrophages
6670,"(1840.00, 2053.81)",2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,Endothelial_cells
6671,"(1840.18, 2076.42)",2,6,2,0,1,0,0,0,7,6,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,2,2,Fibroblasts
6672,"(1840.23, 995.19)",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,B_cells
6673,"(1840.59, 1905.73)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Undefined
6674,"(1840.64, 623.91)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,B_cells
6675,"(1840.91, 535.76)",3,11,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,3,5,B_cells
6676,"(1841.16, 2457.17)",2,3,2,0,9,0,1,3,5,3,0,0,0,0,0,0,0,2,1,3,3,0,1,0,0,0,3,0,0,1,0,3,11,11,B_cells
6677,"(1841.20, 2306.22)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,Undefined
6678,"(1841.21, 1139.55)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,B_cells
6679,"(1841.27, 320.91)",0,4,2,0,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NK_cells
6680,"(1841.37, 1127.04)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Macrophages
6681,"(1841.48, 1019.77)",0,4,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,1,Undefined
6682,"(1841.54, 2421.98)",1,5,0,0,8,0,0,1,2,6,0,1,0,0,0,0,0,0,0,9,5,2,1,0,0,0,0,0,0,0,0,9,5,8,B_cells
6683,"(1841.56, 395.59)",0,34,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,4,0,1,0,1,2,0,0,0,10,0,0,1,0,0,B_cells
6684,"(1842.02, 2367.68)",7,5,0,7,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,10,1,Macrophages
6685,"(1842.03, 603.34)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Macrophages
6686,"(1842.13, 2626.97)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,3,B_cells
6687,"(1842.20, 2611.27)",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,Epithelial_cells
6688,"(1842.29, 2493.39)",4,0,1,0,0,0,3,1,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,5,3,Endothelial_cells
6689,"(1842.30, 2652.21)",4,0,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,4,Fibroblasts
6690,"(1842.38, 2358.12)",0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,Undefined
6691,"(1842.46, 823.00)",8,14,3,0,7,0,2,3,5,10,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,1,3,7,8,2,B_cells
6692,"(1842.57, 1492.65)",0,0,0,0,3,0,1,1,0,5,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,4,5,11,B_cells
6693,"(1842.61, 1343.74)",0,1,2,1,2,0,1,4,0,1,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,1,0,2,10,3,Fibroblasts
6694,"(1842.63, 1826.50)",1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,Macrophages
6695,"(1843.00, 1040.57)",1,14,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,2,4,0,0,9,2,2,B_cells
6696,"(1843.01, 1062.67)",1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,1,2,Fibroblasts
6697,"(1843.19, 665.64)",2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,Endothelial_cells
6698,"(1843.26, 1305.12)",3,1,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,2,B_cells
6699,"(1843.27, 1769.04)",0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Fibroblasts
6700,"(1843.56, 507.27)",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
6701,"(1843.91, 1462.72)",0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,6,6,T_cells
6702,"(1844.03, 780.90)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,Fibroblasts
6703,"(1844.27, 1075.53)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fibroblasts
6704,"(1844.36, 2345.04)",3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,6,6,2,Macrophages
6705,"(1844.49, 2819.90)",1,2,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,13,B_cells
6706,"(1844.51, 1364.24)",0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,3,0,0,Fibroblasts
6707,"(1844.53, 912.25)",0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,2,Undefined
6708,"(1844.64, 967.48)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,B_cells
6709,"(1844.68, 2513.58)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,B_cells
6710,"(1844.78, 1872.55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Undefined
6711,"(1844.81, 720.70)",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,Fibroblasts
6712,"(1845.05, 439.88)",1,12,0,0,3,0,0,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,8,1,1,1,5,3,Undefined
6713,"(1845.11, 1478.39)",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,B_cells
6714,"(1845.14, 593.05)",0,0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,Fibroblasts
6715,"(1845.46, 834.72)",1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,0,0,0,5,0,B_cells
6716,"(1845.51, 559.16)",4,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,B_cells
6717,"(1845.62, 2099.50)",2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,B_cells
6718,"(1845.63, 932.12)",0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,4,4,Epithelial_cells
6719,"(1845.78, 849.03)",1,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,2,Neutrophils
6720,"(1846.30, 1011.45)",1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,B_cells
6721,"(1846.32, 2668.69)",2,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,Endothelial_cells
6722,"(1846.36, 1453.96)",0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,1,1,Undefined
6723,"(1846.69, 884.61)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,7,7,0,Macrophages
6724,"(1846.86, 364.40)",3,16,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,2,6,0,0,3,1,4,B_cells
6725,"(1846.94, 2698.12)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Undefined
6726,"(1847.03, 860.70)",0,4,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,1,Fibroblasts
6727,"(1847.09, 497.76)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,4,0,Macrophages
6728,"(1847.14, 2483.64)",3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,3,Endothelial_cells
6729,"(1847.15, 901.94)",1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Macrophages
6730,"(1847.50, 2191.86)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,B_cells
6731,"(1847.88, 2378.79)",1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,3,Macrophages
6732,"(1848.04, 1163.38)",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,Endothelial_cells
6733,"(1848.19, 2208.67)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Undefined
6734,"(1848.27, 2040.37)",2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,Undefined
6735,"(1848.31, 1175.12)",0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,1,18,0,0,5,2,0,Epithelial_cells
6736,"(1848.32, 2575.97)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Undefined
6737,"(1848.33, 797.65)",1,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,5,2,Macrophages
6738,"(1848.44, 483.33)",2,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,Fibroblasts
6739,"(1848.54, 1393.90)",2,2,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,B_cells
6740,"(1848.54, 329.68)",2,14,1,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,2,2,0,0,9,0,0,1,8,1,Neutrophils
6741,"(1848.55, 298.26)",2,0,0,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Fibroblasts
6742,"(1848.57, 2427.38)",0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,3,1,1,Macrophages
6743,"(1848.72, 2123.25)",1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,4,Undefined
6744,"(1848.75, 2792.19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,Epithelial_cells
6745,"(1849.01, 2592.29)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
6746,"(1849.10, 2551.33)",0,1,0,0,4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,1,2,3,B_cells
